sample_id,cifar10_split,dataset_index,class_id,class_name
1116,train,3156,5,dog
1117,train,19904,0,airplane
1118,train,33539,1,automobile
1119,train,28765,0,airplane
1120,train,44835,1,automobile
1121,train,15319,5,dog
1122,train,12904,3,cat
1123,train,14760,5,dog
1124,train,30408,0,airplane
1125,train,27538,1,automobile
1126,train,18330,6,frog
1127,train,15016,3,cat
1128,train,12655,5,dog
1129,train,36161,3,cat
1130,train,12719,1,automobile
1131,train,25799,1,automobile
1132,train,16852,5,dog
1133,train,16945,6,frog
1134,train,16448,0,airplane
1135,train,24261,6,frog
1136,train,41603,6,frog
1137,train,48319,5,dog
1138,train,34353,5,dog
1139,train,12016,3,cat
1140,train,11804,1,automobile
1141,train,11333,3,cat
1142,train,5197,1,automobile
1143,train,30763,5,dog
1144,train,18174,5,dog
1145,train,33196,1,automobile
1146,train,38347,1,automobile
1147,train,13251,5,dog
1148,train,19252,5,dog
1149,train,30272,0,airplane
1150,train,27223,5,dog
1151,train,36259,5,dog
1152,train,49185,5,dog
1153,train,27826,3,cat
1154,train,25363,1,automobile
1155,train,43482,6,frog
1156,train,28917,0,airplane
1157,train,48819,6,frog
1158,train,27520,5,dog
1159,train,2517,6,frog
1160,train,28631,3,cat
1161,train,7975,6,frog
1162,train,23556,5,dog
1163,train,19104,0,airplane
1164,train,18208,6,frog
1165,train,32290,0,airplane
1166,train,32830,0,airplane
1167,train,46081,3,cat
1168,train,5292,6,frog
1169,train,11643,0,airplane
1170,train,36672,1,automobile
1171,train,2132,3,cat
1172,train,45715,1,automobile
1173,train,13324,0,airplane
1174,train,32251,0,airplane
1175,train,31116,5,dog
1176,train,13217,1,automobile
1177,train,6782,3,cat
1178,train,9785,6,frog
1179,train,24579,1,automobile
1180,train,45301,0,airplane
1181,train,37612,5,dog
1182,train,21870,1,automobile
1183,train,37598,5,dog
1184,train,16436,5,dog
1185,train,35548,0,airplane
1186,train,18983,5,dog
1187,train,9305,3,cat
1188,train,46200,0,airplane
1189,train,34221,5,dog
1190,train,3394,5,dog
1191,train,30683,3,cat
1192,train,1048,3,cat
1193,train,25842,1,automobile
1194,train,44456,3,cat
1195,train,24539,1,automobile
1196,train,15832,1,automobile
1197,train,38788,5,dog
1198,train,19500,1,automobile
1199,train,43302,6,frog
1200,train,17555,6,frog
1201,train,27127,6,frog
1202,train,47824,1,automobile
1203,train,34865,3,cat
1204,train,8971,0,airplane
1205,train,20042,1,automobile
1206,train,34810,1,automobile
1207,train,39560,1,automobile
1208,train,28548,0,airplane
1209,train,39289,3,cat
1210,train,11836,3,cat
1211,train,20032,3,cat
1212,train,15437,1,automobile
1213,train,17744,6,frog
1214,train,33298,6,frog
1215,train,6760,5,dog
1216,train,32283,0,airplane
1217,train,583,3,cat
1218,train,26089,6,frog
1219,train,25535,3,cat
1220,train,31334,6,frog
1221,train,27284,1,automobile
1222,train,35508,1,automobile
1223,train,25330,0,airplane
1224,train,10515,5,dog
1225,train,41534,6,frog
1226,train,39555,6,frog
1227,train,10101,3,cat
1228,train,16625,0,airplane
1229,train,28331,3,cat
1230,train,49561,1,automobile
1231,train,38948,0,airplane
1232,train,27152,3,cat
1233,train,18117,1,automobile
1234,train,7105,5,dog
1235,train,36224,5,dog
1236,train,932,5,dog
1237,train,3859,0,airplane
1238,train,39506,3,cat
1239,train,23469,6,frog
1240,train,1211,0,airplane
1241,train,5039,5,dog
1242,train,29273,3,cat
1243,train,26485,3,cat
1244,train,35872,6,frog
1245,train,18859,1,automobile
1246,train,4918,0,airplane
1247,train,8893,1,automobile
1248,train,10880,5,dog
1249,train,41306,3,cat
1250,train,1477,0,airplane
1251,train,41378,1,automobile
1252,train,25825,3,cat
1253,train,39286,0,airplane
1254,train,15771,6,frog
1255,train,21740,5,dog
1256,train,31081,3,cat
1257,train,20262,0,airplane
1258,train,19522,1,automobile
1259,train,39814,6,frog
1260,train,30540,5,dog
1261,train,10576,1,automobile
1262,train,2479,6,frog
1263,train,48704,5,dog
1264,train,24288,1,automobile
1265,train,26704,0,airplane
1266,train,10452,3,cat
1267,train,41828,5,dog
1268,train,4316,5,dog
1269,train,22533,1,automobile
1270,train,45314,0,airplane
1271,train,47143,0,airplane
1272,train,25569,6,frog
1273,train,14468,0,airplane
1274,train,38013,5,dog
1275,train,29878,6,frog
1276,train,839,5,dog
1277,train,16089,1,automobile
1278,train,37728,0,airplane
1279,train,46974,6,frog
1280,train,49920,5,dog
1281,train,37890,6,frog
1282,train,31199,3,cat
1283,train,48536,3,cat
1284,train,5860,1,automobile
1285,train,42069,0,airplane
1286,train,40732,3,cat
1287,train,13822,3,cat
1288,train,30668,3,cat
1289,train,1687,6,frog
1290,train,44194,6,frog
1291,train,21071,0,airplane
1292,train,37253,1,automobile
1293,train,44281,1,automobile
1294,train,12388,1,automobile
1295,train,2407,6,frog
1296,train,20057,1,automobile
1297,train,19741,0,airplane
1298,train,39843,1,automobile
1299,train,47991,0,airplane
1300,train,39718,5,dog
1301,train,34084,5,dog
1302,train,8947,3,cat
1303,train,48846,3,cat
1304,train,19764,1,automobile
1305,train,24646,6,frog
1306,train,27188,5,dog
1307,train,9942,1,automobile
1308,train,23446,0,airplane
1309,train,45686,6,frog
1310,train,13676,5,dog
1311,train,30010,5,dog
1312,train,4388,3,cat
1313,train,39059,0,airplane
1314,train,13374,1,automobile
1315,train,37584,3,cat
1316,train,2623,6,frog
1317,train,5305,5,dog
1318,train,33351,1,automobile
1319,train,11632,3,cat
1320,train,41621,6,frog
1321,train,28810,1,automobile
1322,train,24728,6,frog
1323,train,30356,5,dog
1324,train,22283,6,frog
1325,train,26277,5,dog
1326,train,15634,6,frog
1327,train,15151,1,automobile
1328,train,36750,0,airplane
1329,train,6555,3,cat
1330,train,4570,6,frog
1331,train,18784,1,automobile
1332,train,41324,0,airplane
1333,train,41812,5,dog
1334,train,16360,3,cat
1335,train,5897,1,automobile
1336,train,35039,0,airplane
1337,train,46929,5,dog
1338,train,20269,3,cat
1339,train,36282,6,frog
1340,train,48389,0,airplane
1341,train,21835,3,cat
1342,train,23054,6,frog
1343,train,35932,5,dog
1344,train,36990,3,cat
1345,train,36693,0,airplane
1346,train,24361,0,airplane
1347,train,21888,1,automobile
1348,train,12735,6,frog
1349,train,39990,1,automobile
1350,train,26940,6,frog
1351,train,31592,5,dog
1352,train,24663,5,dog
1353,train,19999,5,dog
1354,train,28089,1,automobile
1355,train,7001,6,frog
1356,train,29627,6,frog
1357,train,20583,3,cat
1358,train,35061,5,dog
1359,train,30172,0,airplane
1360,train,10130,0,airplane
1361,train,13313,3,cat
1362,train,9457,6,frog
1363,train,23411,6,frog
1364,train,32695,3,cat
1365,train,3412,6,frog
1366,train,49768,1,automobile
1367,train,37831,6,frog
1368,train,18413,1,automobile
1369,train,45003,1,automobile
1370,train,25141,5,dog
1371,train,34780,0,airplane
1372,train,43911,1,automobile
1373,train,20014,0,airplane
1374,train,819,6,frog
1375,train,11817,1,automobile
1376,train,21239,3,cat
1377,train,40002,5,dog
1378,train,25162,1,automobile
1379,train,37982,3,cat
1380,train,18662,3,cat
1381,train,28990,6,frog
1382,train,6663,0,airplane
1383,train,45288,0,airplane
1384,train,20549,1,automobile
1385,train,47987,1,automobile
1386,train,38646,1,automobile
1387,train,45670,3,cat
1388,train,865,3,cat
1389,train,10503,5,dog
1390,train,3997,3,cat
1391,train,1447,6,frog
1392,train,32074,6,frog
1393,train,5583,6,frog
1394,train,11716,1,automobile
1395,train,49304,5,dog
1396,train,5142,6,frog
1397,train,23269,6,frog
1398,train,855,1,automobile
1399,train,31676,3,cat
1400,train,22800,0,airplane
1401,train,22586,1,automobile
1402,train,15682,3,cat
1403,train,30909,0,airplane
1404,train,11195,3,cat
1405,train,19756,5,dog
1406,train,9360,6,frog
1407,train,20830,6,frog
1408,train,30370,5,dog
1409,train,8948,5,dog
1410,train,41351,3,cat
1411,train,42518,5,dog
1412,train,21292,6,frog
1413,train,41279,1,automobile
1414,train,4770,6,frog
1415,train,32222,3,cat
1416,train,22487,5,dog
1417,train,41452,0,airplane
1418,train,32559,5,dog
1419,train,1317,6,frog
1420,train,20066,5,dog
1421,train,12355,0,airplane
1422,train,11939,0,airplane
1423,train,4798,0,airplane
1424,train,13689,5,dog
1425,train,40775,3,cat
1426,train,32493,6,frog
1427,train,40125,0,airplane
1428,train,46324,0,airplane
1429,train,27504,6,frog
1430,train,21200,6,frog
1431,train,8962,3,cat
1432,train,42152,5,dog
1433,train,3207,6,frog
1434,train,41021,3,cat
1435,train,29759,0,airplane
1436,train,10509,5,dog
1437,train,2627,3,cat
1438,train,43893,1,automobile
1439,train,46159,0,airplane
1440,train,17486,0,airplane
1441,train,12808,0,airplane
1442,train,17879,3,cat
1443,train,2965,6,frog
1444,train,21990,3,cat
1445,train,36244,3,cat
1446,train,9458,5,dog
1447,train,34783,0,airplane
1448,train,40656,1,automobile
1449,train,20969,0,airplane
1450,train,25793,6,frog
1451,train,42231,0,airplane
1452,train,11238,0,airplane
1453,train,21387,0,airplane
1454,train,45312,5,dog
1455,train,41733,1,automobile
1456,train,22304,0,airplane
1457,train,8747,5,dog
1458,train,28784,1,automobile
1459,train,21019,6,frog
1460,train,42827,3,cat
1461,train,14875,5,dog
1462,train,32022,0,airplane
1463,train,22759,3,cat
1464,train,44403,5,dog
1465,train,10589,0,airplane
1466,train,38290,6,frog
1467,train,27088,6,frog
1468,train,40272,5,dog
1469,train,24319,0,airplane
1470,train,44390,3,cat
1471,train,4765,0,airplane
1472,train,26283,3,cat
1473,train,7057,5,dog
1474,train,25391,0,airplane
1475,train,5103,0,airplane
1476,train,20982,5,dog
1477,train,37209,3,cat
1478,train,34533,1,automobile
1479,train,42209,6,frog
1480,train,25662,5,dog
1481,train,12356,6,frog
1482,train,34207,5,dog
1483,train,1719,5,dog
1484,train,39678,6,frog
1485,train,42171,1,automobile
1486,train,15846,6,frog
1487,train,30497,0,airplane
1488,train,15877,3,cat
1489,train,42782,5,dog
1490,train,35996,0,airplane
1491,train,10647,6,frog
1492,train,28804,1,automobile
1493,train,6725,1,automobile
1494,train,19644,0,airplane
1495,train,20751,0,airplane
1496,train,13601,3,cat
1497,train,31639,6,frog
1498,train,39475,5,dog
1499,train,2598,0,airplane
1500,train,20256,0,airplane
1501,train,7393,6,frog
1502,train,40382,5,dog
1503,train,13223,0,airplane
1504,train,833,1,automobile
1505,train,12255,3,cat
1506,train,22819,5,dog
1507,train,40207,1,automobile
1508,train,15035,6,frog
1509,train,4097,0,airplane
1510,train,34938,0,airplane
1511,train,24727,3,cat
1512,train,46155,3,cat
1513,train,34259,0,airplane
1514,train,7339,6,frog
1515,train,2289,1,automobile
1516,train,48170,3,cat
1517,train,34426,1,automobile
1518,train,8029,3,cat
1519,train,49404,6,frog
1520,train,39353,1,automobile
1521,train,23510,5,dog
1522,train,23584,3,cat
1523,train,30355,0,airplane
1524,train,18610,6,frog
1525,train,224,6,frog
1526,train,23881,6,frog
1527,train,18894,5,dog
1528,train,34186,5,dog
1529,train,33414,0,airplane
1530,train,4267,6,frog
1531,train,6107,6,frog
1532,train,12552,3,cat
1533,train,22239,3,cat
1534,train,37149,6,frog
1535,train,25852,1,automobile
1536,train,1522,0,airplane
1537,train,14093,5,dog
1538,train,25305,3,cat
1539,train,24553,5,dog
1540,train,47580,6,frog
1541,train,14080,0,airplane
1542,train,40526,0,airplane
1543,train,30804,1,automobile
1544,train,40612,0,airplane
1545,train,39073,3,cat
1546,train,41593,6,frog
1547,train,45918,6,frog
1548,train,22529,1,automobile
1549,train,32016,0,airplane
1550,train,36430,6,frog
1551,train,7511,0,airplane
1552,train,2141,3,cat
1553,train,49148,1,automobile
1554,train,35979,1,automobile
1555,train,21502,5,dog
1556,train,32994,1,automobile
1557,train,19371,0,airplane
1558,train,49174,0,airplane
1559,train,7483,3,cat
1560,train,40877,3,cat
1561,train,21306,0,airplane
1562,train,35509,0,airplane
1563,train,10748,1,automobile
1564,train,40887,5,dog
1565,train,27665,3,cat
1566,train,43917,6,frog
1567,train,43842,5,dog
1568,train,9509,1,automobile
1569,train,13234,1,automobile
1570,train,8774,0,airplane
1571,train,39922,6,frog
1572,train,47721,3,cat
1573,train,31865,0,airplane
1574,train,2394,1,automobile
1575,train,30097,3,cat
1576,train,12908,5,dog
1577,train,13847,6,frog
1578,train,10157,1,automobile
1579,train,19641,6,frog
1580,train,22131,5,dog
1581,train,2998,6,frog
1582,train,2165,3,cat
1583,train,40448,0,airplane
1584,train,23704,6,frog
1585,train,47545,6,frog
1586,train,32990,0,airplane
1587,train,30334,6,frog
1588,train,27211,0,airplane
1589,train,28688,1,automobile
1590,train,1805,5,dog
1591,train,42529,6,frog
1592,train,9563,5,dog
1593,train,40363,1,automobile
1594,train,22979,3,cat
1595,train,15462,1,automobile
1596,train,39745,1,automobile
1597,train,17866,0,airplane
1598,train,37399,3,cat
1599,train,4678,6,frog
1600,train,47464,6,frog
1601,train,16230,0,airplane
1602,train,302,1,automobile
1603,train,28826,0,airplane
1604,train,44219,3,cat
1605,train,27730,1,automobile
1606,train,33463,3,cat
1607,train,37765,3,cat
1608,train,19276,3,cat
1609,train,23155,0,airplane
1610,train,16100,0,airplane
1611,train,39190,6,frog
1612,train,17036,3,cat
1613,train,19649,3,cat
1614,train,25659,0,airplane
1615,train,31279,6,frog
1616,train,10648,1,automobile
1617,train,12468,5,dog
1618,train,18732,5,dog
1619,train,18069,1,automobile
1620,train,7706,1,automobile
1621,train,12078,0,airplane
1622,train,9596,0,airplane
1623,train,48269,1,automobile
1624,train,7226,6,frog
1625,train,33358,3,cat
1626,train,8812,1,automobile
1627,train,30473,5,dog
1628,train,22982,1,automobile
1629,train,18016,5,dog
1630,train,40538,5,dog
1631,train,1834,3,cat
1632,train,35914,1,automobile
1633,train,1625,3,cat
1634,train,6661,1,automobile
1635,train,18351,6,frog
1636,train,8232,1,automobile
1637,train,39964,1,automobile
1638,train,49651,0,airplane
1639,train,13634,6,frog
1640,train,20803,6,frog
1641,train,12310,5,dog
1642,train,33018,6,frog
1643,train,35973,0,airplane
1644,train,14800,3,cat
1645,train,137,1,automobile
1646,train,29383,6,frog
1647,train,12025,1,automobile
1648,train,45332,1,automobile
1649,train,18521,5,dog
1650,train,39315,6,frog
1651,train,12386,3,cat
1652,train,30269,1,automobile
1653,train,26403,6,frog
1654,train,4578,1,automobile
1655,train,34145,1,automobile
1656,train,2545,1,automobile
1657,train,16929,1,automobile
1658,train,47207,0,airplane
1659,train,5311,1,automobile
1660,train,8697,6,frog
1661,train,8809,1,automobile
1662,train,18697,0,airplane
1663,train,14526,3,cat
1664,train,4627,5,dog
1665,train,7246,5,dog
1666,train,24763,5,dog
1667,train,20482,6,frog
1668,train,49189,0,airplane
1669,train,28014,0,airplane
1670,train,23066,6,frog
1671,train,46603,0,airplane
1672,train,37080,3,cat
1673,train,49122,1,automobile
1674,train,38083,0,airplane
1675,train,7999,3,cat
1676,train,33354,5,dog
1677,train,20795,0,airplane
1678,train,42766,3,cat
1679,train,25686,3,cat
1680,train,45389,3,cat
1681,train,21030,6,frog
1682,train,18284,6,frog
1683,train,41212,0,airplane
1684,train,25664,3,cat
1685,train,18896,3,cat
1686,train,43555,1,automobile
1687,train,11066,6,frog
1688,train,12780,3,cat
1689,train,37894,5,dog
1690,train,30959,0,airplane
1691,train,14259,5,dog
1692,train,3042,0,airplane
1693,train,22761,3,cat
1694,train,20800,6,frog
1695,train,20821,6,frog
1696,train,20976,0,airplane
1697,train,12375,0,airplane
1698,train,34689,3,cat
1699,train,37559,5,dog
1700,train,2348,3,cat
1701,train,15809,1,automobile
1702,train,48768,3,cat
1703,train,20332,6,frog
1704,train,37114,5,dog
1705,train,12209,0,airplane
1706,train,10362,1,automobile
1707,train,33558,0,airplane
1708,train,14702,3,cat
1709,train,43969,1,automobile
1710,train,46311,6,frog
1711,train,12823,3,cat
1712,train,24528,1,automobile
1713,train,29282,6,frog
1714,train,48880,3,cat
1715,train,7660,0,airplane
1716,train,18070,6,frog
1717,train,34763,5,dog
1718,train,7429,5,dog
1719,train,37748,6,frog
1720,train,32492,1,automobile
1721,train,19182,5,dog
1722,train,18459,5,dog
1723,train,24226,5,dog
1724,train,14345,6,frog
1725,train,43371,1,automobile
1726,train,13045,5,dog
1727,train,5698,5,dog
1728,train,12283,1,automobile
1729,train,3385,3,cat
1730,train,44972,6,frog
1731,train,34745,0,airplane
1732,train,28532,1,automobile
1733,train,48572,3,cat
1734,train,5921,6,frog
1735,train,22671,5,dog
1736,train,34637,1,automobile
1737,train,25224,1,automobile
1738,train,26040,0,airplane
1739,train,11735,5,dog
1740,train,734,5,dog
1741,train,33098,3,cat
1742,train,17642,5,dog
1743,train,48792,0,airplane
1744,train,9135,3,cat
1745,train,30871,5,dog
1746,train,3499,5,dog
1747,train,31465,6,frog
1748,train,2146,6,frog
1749,train,2445,1,automobile
1750,train,38804,1,automobile
1751,train,8153,3,cat
1752,train,49890,5,dog
1753,train,13446,3,cat
1754,train,24309,5,dog
1755,train,48580,0,airplane
1756,train,26211,6,frog
1757,train,48980,5,dog
1758,train,27626,6,frog
1759,train,7519,3,cat
1760,train,10270,5,dog
1761,train,776,3,cat
1762,train,36518,3,cat
1763,train,15298,3,cat
1764,train,35452,5,dog
1765,train,14987,5,dog
1766,train,36685,3,cat
1767,train,10320,3,cat
1768,train,22048,1,automobile
1769,train,6794,5,dog
1770,train,36490,1,automobile
1771,train,43735,3,cat
1772,train,9970,3,cat
1773,train,5993,5,dog
1774,train,8161,3,cat
1775,train,44499,1,automobile
1776,train,45607,6,frog
1777,train,26190,6,frog
1778,train,48962,1,automobile
1779,train,46198,3,cat
1780,train,45968,1,automobile
1781,train,17670,5,dog
1782,train,32682,3,cat
1783,train,28341,5,dog
1784,train,39899,0,airplane
1785,train,49545,3,cat
1786,train,14960,5,dog
1787,train,30735,5,dog
1788,train,25702,5,dog
1789,train,20557,1,automobile
1790,train,17971,5,dog
1791,train,2642,0,airplane
1792,train,21727,3,cat
1793,train,2707,0,airplane
1794,train,3956,3,cat
1795,train,41848,0,airplane
1796,train,32338,6,frog
1797,train,38796,0,airplane
1798,train,12235,5,dog
1799,train,5635,1,automobile
1800,train,25918,5,dog
1801,train,18890,1,automobile
1802,train,19626,1,automobile
1803,train,49322,3,cat
1804,train,27304,3,cat
1805,train,47061,0,airplane
1806,train,46701,0,airplane
1807,train,25891,0,airplane
1808,train,17917,0,airplane
1809,train,28380,0,airplane
1810,train,16188,5,dog
1811,train,18156,5,dog
1812,train,46366,0,airplane
1813,train,44636,3,cat
1814,train,42707,1,automobile
1815,train,15866,0,airplane
1816,train,39933,1,automobile
1817,train,11363,6,frog
1818,train,44536,6,frog
1819,train,843,0,airplane
1820,train,17734,1,automobile
1821,train,15053,3,cat
1822,train,12005,5,dog
1823,train,41328,6,frog
1824,train,7997,3,cat
1825,train,49891,0,airplane
1826,train,17279,1,automobile
1827,train,27,5,dog
1828,train,45380,3,cat
1829,train,42261,6,frog
1830,train,37672,0,airplane
1831,train,22692,0,airplane
1832,train,39697,6,frog
1833,train,5763,6,frog
1834,train,3739,6,frog
1835,train,33710,5,dog
1836,train,8449,1,automobile
1837,train,13629,0,airplane
1838,train,34375,1,automobile
1839,train,48640,1,automobile
1840,train,1304,1,automobile
1841,train,10792,6,frog
1842,train,15851,0,airplane
1843,train,30046,5,dog
1844,train,36611,1,automobile
1845,train,8734,6,frog
1846,train,33478,0,airplane
1847,train,29219,0,airplane
1848,train,36751,1,automobile
1849,train,3340,3,cat
1850,train,49245,0,airplane
1851,train,37417,3,cat
1852,train,18710,0,airplane
1853,train,29874,1,automobile
1854,train,4960,5,dog
1855,train,12031,6,frog
1856,train,16711,1,automobile
1857,train,45487,1,automobile
1858,train,34163,1,automobile
1859,train,47474,6,frog
1860,train,15412,3,cat
1861,train,28697,3,cat
1862,train,46802,0,airplane
1863,train,47173,5,dog
1864,train,18158,6,frog
1865,train,42380,6,frog
1866,train,47042,0,airplane
1867,train,12767,0,airplane
1868,train,28038,1,automobile
1869,train,18458,1,automobile
1870,train,19589,3,cat
1871,train,15653,5,dog
1872,train,18902,1,automobile
1873,train,27485,3,cat
1874,train,44778,0,airplane
1875,train,40690,3,cat
1876,train,2992,6,frog
1877,train,35141,3,cat
1878,train,20759,0,airplane
1879,train,19830,3,cat
1880,train,27679,5,dog
1881,train,36113,3,cat
1882,train,35577,6,frog
1883,train,21818,3,cat
1884,train,7502,0,airplane
1885,train,39914,0,airplane
1886,train,6930,3,cat
1887,train,30249,6,frog
1888,train,2364,6,frog
1889,train,41513,3,cat
1890,train,43298,6,frog
1891,train,8685,0,airplane
1892,train,37355,0,airplane
1893,train,14125,3,cat
1894,train,13289,0,airplane
1895,train,42435,0,airplane
1896,train,42630,0,airplane
1897,train,30331,0,airplane
1898,train,28538,1,automobile
1899,train,26748,6,frog
1900,train,40715,6,frog
1901,train,43707,3,cat
1902,train,22368,3,cat
1903,train,20790,0,airplane
1904,train,22767,6,frog
1905,train,47035,1,automobile
1906,train,24600,0,airplane
1907,train,13088,1,automobile
1908,train,25170,5,dog
1909,train,22555,3,cat
1910,train,28430,5,dog
1911,train,49994,0,airplane
1912,train,39158,3,cat
1913,train,45453,6,frog
1914,train,12028,0,airplane
1915,train,17245,6,frog
1916,train,25919,5,dog
1917,train,33188,1,automobile
1918,train,23006,1,automobile
1919,train,17025,6,frog
1920,train,28148,1,automobile
1921,train,45481,5,dog
1922,train,24922,3,cat
1923,train,46838,3,cat
1924,train,48584,1,automobile
1925,train,12129,0,airplane
1926,train,5242,3,cat
1927,train,49059,6,frog
1928,train,25039,6,frog
1929,train,35445,5,dog
1930,train,10652,1,automobile
1931,train,8139,3,cat
1932,train,23101,6,frog
1933,train,24280,1,automobile
1934,train,43233,3,cat
1935,train,40332,0,airplane
1936,train,21360,0,airplane
1937,train,32862,5,dog
1938,train,29665,0,airplane
1939,train,43806,1,automobile
1940,train,48866,6,frog
1941,train,44342,6,frog
1942,train,28242,3,cat
1943,train,33259,5,dog
1944,train,941,3,cat
1945,train,15934,1,automobile
1946,train,32416,3,cat
1947,train,35744,0,airplane
1948,train,13455,6,frog
1949,train,5324,0,airplane
1950,train,23238,5,dog
1951,train,24711,5,dog
1952,train,15116,6,frog
1953,train,10518,3,cat
1954,train,15994,6,frog
1955,train,198,5,dog
1956,train,36038,0,airplane
1957,train,45053,3,cat
1958,train,9604,0,airplane
1959,train,38845,6,frog
1960,train,28268,1,automobile
1961,train,44532,5,dog
1962,train,4188,5,dog
1963,train,40543,5,dog
1964,train,9570,3,cat
1965,train,12373,1,automobile
1966,train,22503,1,automobile
1967,train,36418,3,cat
1968,train,7852,3,cat
1969,train,49439,0,airplane
1970,train,14048,1,automobile
1971,train,7180,3,cat
1972,train,20975,6,frog
1973,train,32885,0,airplane
1974,train,47131,3,cat
1975,train,45227,6,frog
1976,train,35033,1,automobile
1977,train,28731,3,cat
1978,train,44393,6,frog
1979,train,3505,1,automobile
1980,train,36279,0,airplane
1981,train,14466,3,cat
1982,train,25538,0,airplane
1983,train,11928,5,dog
1984,train,5681,5,dog
1985,train,14746,6,frog
1986,train,12969,3,cat
1987,train,6872,3,cat
1988,train,32381,6,frog
1989,train,34206,1,automobile
1990,train,15848,0,airplane
1991,train,30158,0,airplane
1992,train,40513,6,frog
1993,train,9867,5,dog
1994,train,24516,5,dog
1995,train,2851,1,automobile
1996,train,20471,0,airplane
1997,train,10058,6,frog
1998,train,9665,5,dog
1999,train,36368,6,frog
2000,train,42997,3,cat
2001,train,34452,3,cat
2002,train,34183,5,dog
2003,train,33419,0,airplane
2004,train,22889,6,frog
2005,train,20626,3,cat
2006,train,45492,5,dog
2007,train,35475,0,airplane
2008,train,49373,0,airplane
2009,train,5318,6,frog
2010,train,24826,5,dog
2011,train,22658,1,automobile
2012,train,5327,0,airplane
2013,train,46295,3,cat
2014,train,14194,0,airplane
2015,train,20493,5,dog
2016,train,20025,6,frog
2017,train,44187,6,frog
2018,train,49646,3,cat
2019,train,47104,0,airplane
2020,train,25356,5,dog
2021,train,26007,0,airplane
2022,train,43853,1,automobile
2023,train,47552,6,frog
2024,train,31404,3,cat
2025,train,2294,5,dog
2026,train,44667,5,dog
2027,train,6185,3,cat
2028,train,19375,3,cat
2029,train,20045,0,airplane
2030,train,285,5,dog
2031,train,34383,5,dog
2032,train,25588,5,dog
2033,train,40971,1,automobile
2034,train,32212,6,frog
2035,train,44118,5,dog
2036,train,38807,5,dog
2037,train,17666,1,automobile
2038,train,44976,3,cat
2039,train,34066,1,automobile
2040,train,5085,6,frog
2041,train,9325,0,airplane
2042,train,26735,5,dog
2043,train,18188,3,cat
2044,train,49197,3,cat
2045,train,13158,1,automobile
2046,train,9173,3,cat
2047,train,45108,5,dog
2048,train,32936,3,cat
2049,train,42642,5,dog
2050,train,34539,6,frog
2051,train,19005,3,cat
2052,train,26278,5,dog
2053,train,46678,0,airplane
2054,train,17751,6,frog
2055,train,34013,6,frog
2056,train,40655,1,automobile
2057,train,30059,3,cat
2058,train,6574,3,cat
2059,train,33123,6,frog
2060,train,8660,0,airplane
2061,train,33355,3,cat
2062,train,42819,6,frog
2063,train,25353,5,dog
2064,train,37693,0,airplane
2065,train,13392,5,dog
2066,train,232,6,frog
2067,train,16083,1,automobile
2068,train,2887,1,automobile
2069,train,47268,5,dog
2070,train,11356,0,airplane
2071,train,42738,3,cat
2072,train,23711,1,automobile
2073,train,43548,0,airplane
2074,train,23863,0,airplane
2075,train,48131,3,cat
2076,train,6240,0,airplane
2077,train,21776,5,dog
2078,train,28665,0,airplane
2079,train,11075,1,automobile
2080,train,28175,1,automobile
2081,train,11155,5,dog
2082,train,42823,1,automobile
2083,train,35937,3,cat
2084,train,26126,3,cat
2085,train,23549,6,frog
2086,train,37096,5,dog
2087,train,6768,6,frog
2088,train,37784,5,dog
2089,train,24433,5,dog
2090,train,12369,6,frog
2091,train,6290,6,frog
2092,train,36028,1,automobile
2093,train,3055,5,dog
2094,train,6088,5,dog
2095,train,32573,0,airplane
2096,train,14485,3,cat
2097,train,19928,0,airplane
2098,train,5683,1,automobile
2099,train,11636,5,dog
2100,train,39056,0,airplane
2101,train,21322,0,airplane
2102,train,644,1,automobile
2103,train,43726,3,cat
2104,train,23652,0,airplane
2105,train,61,1,automobile
2106,train,25967,6,frog
2107,train,19982,0,airplane
2108,train,36388,1,automobile
2109,train,8099,0,airplane
2110,train,19924,6,frog
2111,train,31857,6,frog
2112,train,38973,6,frog
2113,train,36425,3,cat
2114,train,24092,3,cat
2115,train,12537,1,automobile
2116,train,31611,5,dog
2117,train,8309,6,frog
2118,train,9679,6,frog
2119,train,19697,0,airplane
2120,train,5714,1,automobile
2121,train,47221,5,dog
2122,train,37735,6,frog
2123,train,40014,5,dog
2124,train,3246,0,airplane
2125,train,17381,3,cat
2126,train,22910,6,frog
2127,train,21952,3,cat
2128,train,6688,0,airplane
2129,train,29579,5,dog
2130,train,21828,6,frog
2131,train,7349,1,automobile
2132,train,49989,1,automobile
2133,train,29290,1,automobile
2134,train,13784,1,automobile
2135,train,20277,5,dog
2136,train,25582,1,automobile
2137,train,35998,3,cat
2138,train,49621,6,frog
2139,train,2095,5,dog
2140,train,45040,1,automobile
2141,train,37795,5,dog
2142,train,49913,1,automobile
2143,train,26185,5,dog
2144,train,48312,1,automobile
2145,train,105,1,automobile
2146,train,4569,3,cat
2147,train,20135,6,frog
2148,train,44695,6,frog
2149,train,13952,1,automobile
2150,train,48554,0,airplane
2151,train,21351,3,cat
2152,train,2362,1,automobile
2153,train,29583,3,cat
2154,train,34736,5,dog
2155,train,40936,1,automobile
2156,train,38327,1,automobile
2157,train,7020,6,frog
2158,train,38577,1,automobile
2159,train,14065,6,frog
